 |14|山西省|省|
142325017|142325017003|枣林坡|村|
142325017|142325017004|安月|村|
142325017|142325017005|贺家会|村|
142325017|142325017006|贺家沟|村|
142325017|142325017007|西吴家沟|村|
142325017|142325017008|东地村|村|
142325017|142325017009|圪凌上|村|
142325017|142325017010|殿峁上|村|
142325017|142325017011|谷地宇|村|
142325017|142325017012|马圈沟|村|
142325017|142325017013|涧滩坪|村|
142325017|142325017014|贫上|村|
142325017|142325017015|林牧厂|村|
142332001|142332001001|道棠|村|
142332001|142332001002|东合|村|
142332001|142332001003|西合|村|
142332001|142332001004|益家村|村|
142332001|142332001005|沟底|村|
142332001|142332001006|金罗|村|
142332001|142332001007|高家沟|村|
142332001|142332001008|北坡|村|
142332001|142332001009|岔上|村|
142332001|142332001010|水峪|村|
142332001|142332001011|尧峪|村|
142332001|142332001012|朱家店|村|
142332001|142332001013|白草|村|
142332001|142332001014|郝家畔|村|
142332002|142332002001|韩家山|村|
142332002|142332002002|付家墕|村|
142332002|142332002003|赵家山|村|
142332002|142332002004|张子山|村|
142332002|142332002005|罗家峁|村|
142332002|142332002006|古家岭|村|
142332002|142332002007|舍科|村|
142332002|142332002008|武家墕|村|
142332002|142332002009|南墕|村|
142332002|142332002010|椿树坪|村|
142332002|142332002011|熊熊山|村|
142332002|142332002012|郭家山|村|
142332002|142332002013|苏村|村|
142332002|142332002014|姚家岭|村|
142332003|142332003001|米家塔|村|
142332003|142332003002|阳坡|村|
142332003|142332003003|上罗候|村|
142332003|142332003004|下枣林|村|
142332003|142332003005|神圪塔|村|
142332003|142332003006|岔沟|村|
142332003|142332003007|付家塔|村|
142332003|142332003008|朱家庄|村|
142332003|142332003009|贺家墕|村|
142332003|142332003010|上寺头|村|
142332003|142332003011|吴家峁|村|
142332003|142332003012|罗家墕|村|
142332003|142332003013|刘家塔|村|
142332003|142332003014|石朋头|村|
142332004|142332004001|太高居委|村|
142332004|142332004002|阳坡塌|村|
142332004|142332004003|尚家峪居委|村|
142332004|142332004004|庞家会居委|村|
142332004|142332004005|钢城居委|村|
142332004|142332004006|乔家沟居委|村|
142332004|142332004007|冯家岭|村|
142332004|142332004008|郝家岭|村|
142332004|142332004009|府南居委|村|
142332004|142332004010|北街居委|村|
142332004|142332004011|城东居委|村|
142332004|142332004012|南街居委|村|
142332004|142332004013|柳沟居委|村|
142332004|142332004014|段家庄居委|村|
142332004|142332004015|车鸣峪|村|
142332004|142332004016|关上|村|
142332004|142332004017|刘家坪|村|
142332004|142332004018|弓阳|村|
142332004|142332004019|河底|村|
142332004|142332004020|风尾|村|
142332005|142332005001|师庄|村|
142332005|142332005002|三角庄|村|
142332005|142332005003|谷罗沟|村|
142332005|142332005004|枝柯|村|
142332005|142332005005|马家峪|村|
142332005|142332005006|上桥|村|
142332005|142332005007|张家沟|村|
142332005|142332005008|南大井|村|
142332006|142332006001|上庄|村|
142332006|142332006002|福禄峪|村|
142332006|142332006003|刘家圪垛|村|
142332006|142332006004|武家庄|村|
142332006|142332006005|枣坪|村|
142332006|142332006006|石口头|村|
142332006|142332006007|刘家庄|村|
142332006|142332006008|塔上|村|
142332006|142332006009|冯家庄|村|
142332006|142332006010|张家庄|村|
142332006|142332006011|郝家圪塔|村|
142332006|142332006012|北沟|村|
142332006|142332006013|南曲|村|
142332007|142332007001|兰家庄|村|
142332007|142332007002|港村|村|
142332007|142332007003|青楼|村|
142332007|142332007004|高崖头|村|
142332007|142332007005|桥上|村|
142332007|142332007006|乾村|村|
142332007|142332007007|沙塘|村|
142332007|142332007008|岳家山|村|
142332007|142332007009|庙沟|村|
142332007|142332007010|王家庄|村|
142332007|142332007011|宣化庄|村|
142332007|142332007012|雷家庄|村|
142332007|142332007013|上垣|村|
142332007|142332007014|韩家庄|村|
142332007|142332007015|暖泉|村|
