 |14|山西省| |省| |SHENG| |101|0|2
142303005|142303005033|庄子村| |村| |CUN| |105|0|12
142303006|142303006001|郝家庄| |村| |CUN| |105|0|12
142303006|142303006002|北杨家庄| |村| |CUN| |105|0|12
142303006|142303006003|上林舍| |村| |CUN| |105|0|12
142303006|142303006004|前庄| |村| |CUN| |105|0|12
142303006|142303006005|北赵郡| |村| |CUN| |105|0|12
142303006|142303006006|西庄| |村| |CUN| |105|0|12
142303006|142303006007|安家庄| |村| |CUN| |105|0|12
142303006|142303006008|黄嶂| |村| |CUN| |105|0|12
142303006|142303006009|南赵郡| |村| |CUN| |105|0|12
142303006|142303006010|南庄| |村| |CUN| |105|0|12
142303006|142303006012|下家庄| |村| |CUN| |105|0|12
142303006|142303006013|张家堡| |村| |CUN| |105|0|12
142303006|142303006014|龙泉| |村| |CUN| |105|0|12
142303006|142303006015|杏湾| |村| |CUN| |105|0|12
142303006|142303006016|候家墕| |村| |CUN| |105|0|12
142303006|142303006017|南垣村| |村| |CUN| |105|0|12
142303006|142303006018|兴裕村| |村| |CUN| |105|0|12
142303006|142303006019|南垣寨| |村| |CUN| |105|0|12
142303006|142303006020|河提| |村| |CUN| |105|0|12
142303006|142303006021|郭家庄| |村| |CUN| |105|0|12
142303006|142303006023|芦家垣| |村| |CUN| |105|0|12
142303006|142303006024|万户候| |村| |CUN| |105|0|12
142303006|142303006025|石盘山| |村| |CUN| |105|0|12
142303006|142303006026|南垣底| |村| |CUN| |105|0|12
142303006|142303006027|栗家庄| |村| |CUN| |105|0|12
142303006|142303006028|协和堡| |村| |CUN| |105|0|12
142303006|142303006029|刘家庄| |村| |CUN| |105|0|12
142303006|142303006030|刘家堡| |村| |CUN| |105|0|12
142303006|142303006031|田村| |村| |CUN| |105|0|12
142303006|142303006032|北垣底| |村| |CUN| |105|0|12
142303006|142303006033|花豹里庄| |村| |CUN| |105|0|12
142303006|142303006034|桑枣坡| |村| |CUN| |105|0|12
142303006|142303006035|芦家庄| |村| |CUN| |105|0|12
142303006|142303006036|南花枝| |村| |CUN| |105|0|12
142303006|142303006037|北花枝| |村| |CUN| |105|0|12
142303006|142303006038|石家庄| |村| |CUN| |105|0|12
142303006|142303006039|石塔| |村| |CUN| |105|0|12
142303006|142303006040|河北| |村| |CUN| |105|0|12
142303006|142303006041|牧庄| |村| |CUN| |105|0|12
142303007|142303007001|冯家庄| |村| |CUN| |105|0|12
142303007|142303007002|北门| |村| |CUN| |105|0|12
142303007|142303007003|西关| |村| |CUN| |105|0|12
142303007|142303007004|西门| |村| |CUN| |105|0|12
142303007|142303007005|小向善| |村| |CUN| |105|0|12
142303007|142303007006|大向善| |村| |CUN| |105|0|12
142303008|142303008001|洪南社| |村| |CUN| |105|0|12
142303008|142303008002|南关| |村| |CUN| |105|0|12
142303008|142303008003|东南| |村| |CUN| |105|0|12
142303008|142303008004|东关| |村| |CUN| |105|0|12
142303008|142303008005|昌宁宫| |村| |CUN| |105|0|12
142303008|142303008006|建昌| |村| |CUN| |105|0|12
142303009|142303009001|北关| |村| |CUN| |105|0|12
142303009|142303009002|北关园| |村| |CUN| |105|0|12
142303009|142303009003|籽城坊| |村| |CUN| |105|0|12
142303009|142303009004|东北| |村| |CUN| |105|0|12
142303009|142303009005|古庄| |村| |CUN| |105|0|12
142303009|142303009006|曹新庄| |村| |CUN| |105|0|12
142303010|142303010001|金井| |村| |CUN| |105|0|12
142303010|142303010002|新丰| |村| |CUN| |105|0|12
142303010|142303010003|朝阳坡| |村| |CUN| |105|0|12
142303010|142303010004|后庄化| |村| |CUN| |105|0|12
142303010|142303010005|前庄化| |村| |CUN| |105|0|12
142303010|142303010006|太平| |村| |CUN| |105|0|12
142303010|142303010007|董寺| |村| |CUN| |105|0|12
142303010|142303010008|罗城| |村| |CUN| |105|0|12
142303010|142303010009|小罗城| |村| |CUN| |105|0|12
142303010|142303010010|大相| |村| |CUN| |105|0|12
142303010|142303010011|贾家庄| |村| |CUN| |105|0|12
142303010|142303010012|古浮图| |村| |CUN| |105|0|12
142303010|142303010013|米家庄| |村| |CUN| |105|0|12
142303010|142303010014|北廓村| |村| |CUN| |105|0|12
142303010|142303010015|西陈家庄| |村| |CUN| |105|0|12
142303010|142303010016|古贤| |村| |CUN| |105|0|12
142303010|142303010017|西雷家堡| |村| |CUN| |105|0|12
142303011|142303011001|西马寨| |村| |CUN| |105|0|12
142303011|142303011002|中寨| |村| |CUN| |105|0|12
142303011|142303011003|唐家堡| |村| |CUN| |105|0|12
142303011|142303011004|东雷家堡| |村| |CUN| |105|0|12
142303011|142303011005|孙家庄| |村| |CUN| |105|0|12
142303011|142303011006|望舂| |村| |CUN| |105|0|12
142303011|142303011007|何家庄| |村| |CUN| |105|0|12
142303011|142303011008|宣才堡| |村| |CUN| |105|0|12
142303011|142303011009|义安| |村| |CUN| |105|0|12
142303011|142303011010|肖家庄| |村| |CUN| |105|0|12
142303011|142303011011|八十堡| |村| |CUN| |105|0|12
142303011|142303011012|青堆| |村| |CUN| |105|0|12
142303011|142303011013|高丰| |村| |CUN| |105|0|12
142303011|142303011014|潴城| |村| |CUN| |105|0|12
142303011|142303011015|安头| |村| |CUN| |105|0|12
142303011|142303011016|康宁堡| |村| |CUN| |105|0|12
142303011|142303011017|玉兰| |村| |CUN| |105|0|12
142303012|142303012001|平陆| |村| |CUN| |105|0|12
142303012|142303012002|义丰北| |村| |CUN| |105|0|12
142303012|142303012003|尚文| |村| |CUN| |105|0|12
142303012|142303012004|南石| |村| |CUN| |105|0|12
142303012|142303012005|北石| |村| |CUN| |105|0|12
142303012|142303012006|西赵| |村| |CUN| |105|0|12
142303012|142303012007|东赵| |村| |CUN| |105|0|12
142303012|142303012008|张新堡| |村| |CUN| |105|0|12
142303012|142303012009|义丰南| |村| |CUN| |105|0|12
142303012|142303012010|赵家堡| |村| |CUN| |105|0|12
142303012|142303012011|任家堡| |村| |CUN| |105|0|12
142303012|142303012012|巩村| |村| |CUN| |105|0|12
142303012|142303012013|上庄| |村| |CUN| |105|0|12
142303012|142303012014|北马庄| |村| |CUN| |105|0|12
142303012|142303012015|东石| |村| |CUN| |105|0|12
142303012|142303012016|南马庄| |村| |CUN| |105|0|12
142303012|142303012017|员庄| |村| |CUN| |105|0|12
142303012|142303012018|三泉| |村| |CUN| |105|0|12
142303012|142303012019|南垣| |村| |CUN| |105|0|12
142303012|142303012020|李家街| |村| |CUN| |105|0|12
142303012|142303012021|聂生| |村| |CUN| |105|0|12
142303012|142303012022|段家庄| |村| |CUN| |105|0|12
142303012|142303012023|团城| |村| |CUN| |105|0|12
142303012|142303012024|北榆苑| |村| |CUN| |105|0|12
142303012|142303012025|任义庄| |村| |CUN| |105|0|12
142303012|142303012026|崞村| |村| |CUN| |105|0|12
142303012|142303012027|西贾壁| |村| |CUN| |105|0|12
142303012|142303012028|东贾壁| |村| |CUN| |105|0|12
142303012|142303012029|坂峪| |村| |CUN| |105|0|12
142303012|142303012030|仁道| |村| |CUN| |105|0|12
142303012|142303012031|郭家庄| |村| |CUN| |105|0|12
142303012|142303012032|张多| |村| |CUN| |105|0|12
142303012|142303012033|新贤| |村| |CUN| |105|0|12
142303013|142303013001|文候| |村| |CUN| |105|0|12
142303013|142303013002|乔家庄| |村| |CUN| |105|0|12
142303013|142303013003|西阳城| |村| |CUN| |105|0|12
142303013|142303013004|赵家庄| |村| |CUN| |105|0|12
142303013|142303013005|吴南社| |村| |CUN| |105|0|12
142303013|142303013006|西路家庄| |村| |CUN| |105|0|12
142303013|142303013007|峰南| |村| |CUN| |105|0|12
142303013|142303013008|路家庄| |村| |CUN| |105|0|12
142303013|142303013009|西龙观| |村| |CUN| |105|0|12
142303013|142303013010|东龙观| |村| |CUN| |105|0|12
142303013|142303013011|孝臣| |村| |CUN| |105|0|12
142303013|142303013012|东阳城| |村| |CUN| |105|0|12
142303013|142303013013|见喜| |村| |CUN| |105|0|12
142303013|142303013014|申家堡| |村| |CUN| |105|0|12
142303013|142303013015|北堡| |村| |CUN| |105|0|12
142303013|142303013016|北庄| |村| |CUN| |105|0|12
142303013|142303013017|史家堡| |村| |CUN| |105|0|12
142303013|142303013018|靳屯| |村| |CUN| |105|0|12
142303013|142303013019|田屯| |村| |CUN| |105|0|12
142303013|142303013020|小虢城| |村| |CUN| |105|0|12
142303013|142303013021|西官| |村| |CUN| |105|0|12
142303013|142303013022|东官| |村| |CUN| |105|0|12
142303013|142303013023|董和| |村| |CUN| |105|0|12
142303013|142303013024|东堡| |村| |CUN| |105|0|12
142303013|142303013025|牛庄| |村| |CUN| |105|0|12
142303013|142303013026|干河| |村| |CUN| |105|0|12
142303013|142303013027|节义| |村| |CUN| |105|0|12
142303013|142303013028|虞城| |村| |CUN| |105|0|12
142303013|142303013029|普会| |村| |CUN| |105|0|12
142303013|142303013030|董家庄| |村| |CUN| |105|0|12
142303014|142303014001|白石| |村| |CUN| |105|0|12
142303014|142303014002|南开社| |村| |CUN| |105|0|12
142303014|142303014003|西堡障| |村| |CUN| |105|0|12
142303014|142303014004|东堡障| |村| |CUN| |105|0|12
142303014|142303014005|演武| |村| |CUN| |105|0|12
142303014|142303014006|招贤| |村| |CUN| |105|0|12
142303014|142303014007|辛盖| |村| |CUN| |105|0|12
142303014|142303014008|师家庄| |村| |CUN| |105|0|12
142303014|142303014009|韩家桥| |村| |CUN| |105|0|12
142303014|142303014010|北上达| |村| |CUN| |105|0|12
142303014|142303014011|西河堡| |村| |CUN| |105|0|12
142303014|142303014012|中上达| |村| |CUN| |105|0|12
142303014|142303014013|南上达| |村| |CUN| |105|0|12
142303014|142303014014|北辛庄| |村| |CUN| |105|0|12
142303014|142303014015|西大王| |村| |CUN| |105|0|12
142303014|142303014016|东大王| |村| |CUN| |105|0|12
142303014|142303014017|北小堡| |村| |CUN| |105|0|12
142303014|142303014018|北船头| |村| |CUN| |105|0|12
142323001|142323001003|神尾沟村| |村| |CUN| |105|0|12
142323001|142323001004|柴逯沟村| |村| |CUN| |105|0|12
142323001|142323001005|长立村| |村| |CUN| |105|0|12
142323001|142323001007|张沟村| |村| |CUN| |105|0|12
142323001|142323001009|大草坪村| |村| |CUN| |105|0|12
142323001|142323001015|社堂村| |村| |CUN| |105|0|12
142323001|142323001017|庞泉沟村| |村| |CUN| |105|0|12
142323001|142323001018|山水村| |村| |CUN| |105|0|12
142323001|142323001020|苏家湾村| |村| |CUN| |105|0|12
142323001|142323001022|市庄村| |村| |CUN| |105|0|12
142323002|142323002001|大塔村| |村| |CUN| |105|0|12
142323002|142323002002|李家沟村| |村| |CUN| |105|0|12
142323002|142323002003|杜里会村| |村| |CUN| |105|0|12
142323002|142323002004|鱼儿村| |村| |CUN| |105|0|12
142323002|142323002005|舍科村| |村| |CUN| |105|0|12
142323002|142323002006|贺家沟村| |村| |CUN| |105|0|12
142323002|142323002007|王家沟村| |村| |CUN| |105|0|12
142323002|142323002008|惠家庄村| |村| |CUN| |105|0|12
142323002|142323002009|燕家庄村| |村| |CUN| |105|0|12
142323002|142323002010|冯家沟口村| |村| |CUN| |105|0|12
142323002|142323002011|康家社村| |村| |CUN| |105|0|12
142323002|142323002012|石沙峪口村| |村| |CUN| |105|0|12
142323002|142323002013|东坡底村| |村| |CUN| |105|0|12
142323002|142323002014|逯家岩村| |村| |CUN| |105|0|12
142323003|142323003001|龙江寨村| |村| |CUN| |105|0|12
142323003|142323003002|代家庄村| |村| |CUN| |105|0|12
142323003|142323003003|双家寨村| |村| |CUN| |105|0|12
142323003|142323003004|中庄村| |村| |CUN| |105|0|12
142323003|142323003005|河西庄村| |村| |CUN| |105|0|12
142323003|142323003006|寨则村| |村| |CUN| |105|0|12
142323003|142323003007|石沙庄村| |村| |CUN| |105|0|12
142323003|142323003008|岔口村| |村| |CUN| |105|0|12
142323003|142323003009|张家庄村| |村| |CUN| |105|0|12
142323003|142323003010|胡家沟村| |村| |CUN| |105|0|12
142323003|142323003011|窑儿上村| |村| |CUN| |105|0|12
142323003|142323003012|兑久会村| |村| |CUN| |105|0|12
142323003|142323003013|柏叶口村| |村| |CUN| |105|0|12
142323003|142323003014|会立村| |村| |CUN| |105|0|12
142323003|142323003015|神堂坪村| |村| |CUN| |105|0|12
142323003|142323003016|西落沟村| |村| |CUN| |105|0|12
142323003|142323003017|翟家庄| |村| |CUN| |105|0|12
142323003|142323003018|百草庄| |村| |CUN| |105|0|12
142323003|142323003019|上长斜村| |村| |CUN| |105|0|12
142323003|142323003020|东沟| |村| |CUN| |105|0|12
142323004|142323004001|岭上村| |村| |CUN| |105|0|12
142323004|142323004003|双龙村| |村| |CUN| |105|0|12
142323004|142323004004|寨立村| |村| |CUN| |105|0|12
142323004|142323004007|西坡村| |村| |CUN| |105|0|12
142323004|142323004008|芝兰村| |村| |CUN| |105|0|12
142323004|142323004009|席麻村| |村| |CUN| |105|0|12
142323004|142323004010|树则村| |村| |CUN| |105|0|12
142323004|142323004011|逯沟村| |村| |CUN| |105|0|12
142323004|142323004012|牛头咀| |村| |CUN| |105|0|12
142323004|142323004013|西冶村| |村| |CUN| |105|0|12
142323004|142323004014|东孟村| |村| |CUN| |105|0|12
142323004|142323004017|西孟村| |村| |CUN| |105|0|12
142323004|142323004021|陈台村| |村| |CUN| |105|0|12
142323004|142323004022|榆林村| |村| |CUN| |105|0|12
142323004|142323004024|水峪贯村| |村| |CUN| |105|0|12
142323004|142323004027|青沿村| |村| |CUN| |105|0|12
142323004|142323004029|长树村| |村| |CUN| |105|0|12
142323004|142323004031|鲁沿村| |村| |CUN| |105|0|12
142323004|142323004038|大足底村| |村| |CUN| |105|0|12
142323004|142323004039|大游底村| |村| |CUN| |105|0|12
142323005|142323005001|野则河村| |村| |CUN| |105|0|12
142323005|142323005002|米家庄村| |村| |CUN| |105|0|12
142323005|142323005003|西社2| |村| |CUN| |105|0|12
142323005|142323005004|横岭村| |村| |CUN| |105|0|12
142323005|142323005005|西社3| |村| |CUN| |105|0|12
142323005|142323005006|沙沟村| |村| |CUN| |105|0|12
142323005|142323005007|大岩头村| |村| |CUN| |105|0|12
142323005|142323005008|西社村| |村| |CUN| |105|0|12
142323005|142323005009|东社村| |村| |CUN| |105|0|12
142323005|142323005010|南沟村| |村| |CUN| |105|0|12
142323005|142323005011|阳湾村| |村| |CUN| |105|0|12
142323005|142323005012|塔上村| |村| |CUN| |105|0|12
142323005|142323005013|曲里村| |村| |CUN| |105|0|12
142323005|142323005014|南堡村| |村| |CUN| |105|0|12
142323006|142323006001|裴家山村| |村| |CUN| |105|0|12
142323006|142323006002|范家庄村| |村| |CUN| |105|0|12
142323006|142323006003|洪相村| |村| |CUN| |105|0|12
142323006|142323006004|舍堂村| |村| |CUN| |105|0|12
142323006|142323006005|安定村| |村| |CUN| |105|0|12
142323006|142323006006|成村村| |村| |CUN| |105|0|12
142323006|142323006007|广兴村| |村| |CUN| |105|0|12
142323006|142323006008|广兴2| |村| |CUN| |105|0|12
142323007|142323007001|山怀村| |村| |CUN| |105|0|12
142323007|142323007002|上庄头村| |村| |CUN| |105|0|12
142323007|142323007003|圪垛村| |村| |CUN| |105|0|12
142323007|142323007004|东坡村| |村| |CUN| |105|0|12
142323007|142323007005|寨上村| |村| |CUN| |105|0|12
142323007|142323007006|塔梭村| |村| |CUN| |105|0|12
142323007|142323007007|窑儿头村| |村| |CUN| |105|0|12
142323007|142323007008|光足村| |村| |CUN| |105|0|12
142323007|142323007009|峁底村| |村| |CUN| |105|0|12
142323007|142323007010|横头村| |村| |CUN| |105|0|12
142323007|142323007011|歇马头村| |村| |CUN| |105|0|12
142323007|142323007012|前庄村| |村| |CUN| |105|0|12
142323007|142323007013|山庄头村| |村| |CUN| |105|0|12
142323007|142323007014|马庄村| |村| |CUN| |105|0|12
142323007|142323007015|石家庄村| |村| |CUN| |105|0|12
142323007|142323007016|东雷庄村| |村| |CUN| |105|0|12
142323007|142323007017|峁上村| |村| |CUN| |105|0|12
142323007|142323007018|窑底村| |村| |CUN| |105|0|12
142323007|142323007019|后火山村| |村| |CUN| |105|0|12
142323007|142323007020|申家圪垛村| |村| |CUN| |105|0|12
142323007|142323007021|岭底村| |村| |CUN| |105|0|12
142323007|142323007022|圪洞村| |村| |CUN| |105|0|12
142323007|142323007023|前火山村| |村| |CUN| |105|0|12
142323008|142323008001|覃村村| |村| |CUN| |105|0|12
142323008|142323008002|王村村| |村| |CUN| |105|0|12
142323008|142323008003|夏家营村| |村| |CUN| |105|0|12
142323008|142323008004|义望村| |村| |CUN| |105|0|12
142323008|142323008005|王明寨村| |村| |CUN| |105|0|12
142323008|142323008006|连家寨村| |村| |CUN| |105|0|12
142323008|142323008007|郑村村| |村| |CUN| |105|0|12
142323008|142323008008|段村村| |村| |CUN| |105|0|12
142323008|142323008009|郭家寨村| |村| |CUN| |105|0|12
142323008|142323008010|贺家寨村| |村| |CUN| |105|0|12
142323008|142323008011|王家寨村| |村| |CUN| |105|0|12
142323008|142323008012|温家寨村| |村| |CUN| |105|0|12
142323008|142323008013|贾家寨村| |村| |CUN| |105|0|12
142323008|142323008014|大辛村| |村| |CUN| |105|0|12
142323008|142323008015|辛南村| |村| |CUN| |105|0|12
142323008|142323008016|小辛村| |村| |CUN| |105|0|12
142323009|142323009001|南街2村| |村| |CUN| |105|0|12
142323009|142323009002|田家山村| |村| |CUN| |105|0|12
142323009|142323009003|坡底村| |村| |CUN| |105|0|12
142323009|142323009004|磁窑村| |村| |CUN| |105|0|12
142323009|142323009005|三角村| |村| |CUN| |105|0|12
142323009|142323009006|奈林村| |村| |CUN| |105|0|12
142323009|142323009007|瓦窑村| |村| |CUN| |105|0|12
142323009|142323009008|西街村| |村| |CUN| |105|0|12
142323009|142323009009|东街村| |村| |CUN| |105|0|12
142323009|142323009010|北关村| |村| |CUN| |105|0|12
142323009|142323009011|蒲渠河村| |村| |CUN| |105|0|12
142323009|142323009012|南街村| |村| |CUN| |105|0|12
142323009|142323009013|东关村| |村| |CUN| |105|0|12
142323009|142323009014|下关村| |村| |CUN| |105|0|12
142323009|142323009015|阳渠村| |村| |CUN| |105|0|12
142323009|142323009016|梁家庄村| |村| |CUN| |105|0|12
142323009|142323009017|青村村| |村| |CUN| |105|0|12
142323009|142323009018|杜家庄村| |村| |CUN| |105|0|12
142323009|142323009019|西汾阳村| |村| |CUN| |105|0|12
142323009|142323009020|东汾阳村| |村| |CUN| |105|0|12
142323010|142323010001|大营村| |村| |CUN| |105|0|12
142323010|142323010002|大陵庄村| |村| |CUN| |105|0|12
142323010|142323010003|城头村| |村| |CUN| |105|0|12
142323010|142323010004|石侯村| |村| |CUN| |105|0|12
142323010|142323010005|寨子村| |村| |CUN| |105|0|12
142323010|142323010006|西营村| |村| |CUN| |105|0|12
142323010|142323010007|东营村| |村| |CUN| |105|0|12
142333001|142333001001|阎家山| |村| |CUN| |105|0|12
142333001|142333001002|前务城| |村| |CUN| |105|0|12
142333001|142333001003|响义| |村| |CUN| |105|0|12
142333001|142333001004|石岭后| |村| |CUN| |105|0|12
142333001|142333001005|古桑园| |村| |CUN| |105|0|12
142333001|142333001006|白兑庄| |村| |CUN| |105|0|12
142333001|142333001007|曹家社| |村| |CUN| |105|0|12
142333001|142333001008|庞家洼| |村| |CUN| |105|0|12
142333001|142333001009|郭家掌| |村| |CUN| |105|0|12
142333001|142333001010|樊家沿| |村| |CUN| |105|0|12
142333001|142333001011|城北沟| |村| |CUN| |105|0|12
142333001|142333001012|杏泉| |村| |CUN| |105|0|12
142333002|142333002001|西交子| |村| |CUN| |105|0|12
142333002|142333002002|西宋庄| |村| |CUN| |105|0|12
142333002|142333002003|大麦郊| |村| |CUN| |105|0|12
142333002|142333002004|红焰| |村| |CUN| |105|0|12
142333002|142333002005|冯家港| |村| |CUN| |105|0|12
142333002|142333002006|桃红坡| |村| |CUN| |105|0|12
142333002|142333002007|高家条| |村| |CUN| |105|0|12
142333002|142333002008|齐家庄| |村| |CUN| |105|0|12
142333002|142333002009|元沟| |村| |CUN| |105|0|12
142333002|142333002010|吉子沟| |村| |CUN| |105|0|12
142333003|142333003001|广武庄| |村| |CUN| |105|0|12
142333003|142333003002|后水头| |村| |CUN| |105|0|12
142333003|142333003003|塔上| |村| |CUN| |105|0|12
142333003|142333003004|后峪| |村| |CUN| |105|0|12
